ID,TITLE_AUTHOR_DATE_COMBINED_NORMALIZED,TITLE,TITLE_REMAINDER,AUTHOR,AUTHOR_QUALIFIER,AUTHOR_DATE,EDITION,BEGIN_PUBLICATION_DATE,PUBDATE_260,PUBDATE_264,PUBPLACE_260,PUBPLACE_264,PUBLISHER_260,PUBLISHER_264,EXTENT,ASSOCIATED_ISBNS,ASSOCIATED_OCLC_NUMBERS,LCCN,ATHABASCA,BROCK,CALGARY,CONCORDIA,LAC,LAVAL,MANITOBA,MCGILL,MEMORIAL,MONTREAL,OTTAWA,QUEENS,REGINA,TORONTO,UALBERTA,UBC,WILFRID_LAURIER,ALL_SCHOOLS,TITLE_MATCH_COUNT,ATHABASCA_RETENTION,BROCK_RETENTION,MEMORIAL_RETENTION,TORONTO_RETENTION,LAC_RETENTION,UBC_RETENTION,CALGARY_RETENTION,UALBERTA_RETENTION,CONCORDIA_RETENTION,LAVAL_RETENTION,MANITOBA_RETENTION,MCGILL_RETENTION,MONTREAL_RETENTION,QUEENS_RETENTION,REGINA_RETENTION,WILFRID_LAURIER_RETENTION,OTTAWA_RETENTION,RETENTIONS_APPLIED
6457,retoursdelutopierecompositionsdesespacesermutationsdupolitique--2003,Retours de l'utopie :,recompositions des espaces er mutations du politique /,,,,,2003,c2003.,,[Québec] :,,"Presses de l'Université Laval,",,"xvi, 371 p.","2763780253, 9782763780252",55105091,,,,,,YES,YES,,YES,,,YES,YES,,YES,YES,,,TORONTO-2869 LAC-1204 LAVAL-902 MCGILL-2025 UALBERTA-2221 QUEENS-224 OTTAWA-1521,7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
6459,retoursurlinnocencedesmusulmanslapolemiqueantimusulmanedancienregimeetsesca-duch-2016,"""Retour sur """"L'innocence des musulmans"""" :""",la polémique anti-musulmane d'Ancien Régime et ses canaux de diffusion contemporains /,"Ducharme, Bernard.",,,,2016,[2016],,Québec :,,"Presses de l'Université Laval,",,47 p. :,"2763730965, 2763730973, 9782763730967, 9782763730974","949847154, 1036099754, 9782763730967, 948653320",,,,YES,,YES,YES,,,,,,,,YES,,,,TORONTO-460 TORONTO-580 LAC-3657 CALGARY-949 LAVAL-3018,5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
6460,reussirdansladureeleconssurlavantageconcurrentieldesgrandesentreprisesfamil-mill-2010,Réussir dans la durée :,leçons sur l'avantage concurrentiel des grandes entreprises familiales /,"Miller, Danny.",,,,2010,2010.,,Québec :,,"Presses de l'Université Laval,",,"xxiv, 379 pages","2763788777, 9782763788777",693833552,,,,,,YES,YES,,,,,YES,,,,YES,,,LAC-2399 UALBERTA-2993 LAVAL-2232 OTTAWA-781,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3
6461,reussirvosprojetsdaffairesenafrique--2020,Réussir vos projets d'affaires en Afrique /,,,,,,2020,,[2020],,"[Québec, Québec] :",,"Presses de l'Université Laval,","xxiv, 535 pages","2763748422, 9782763748429",1202205669,,,,YES,,YES,YES,,,,,,,,,,,,LAC-4072 CALGARY-1494 LAVAL-3894,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3
6463,revenantdechinenormanbethuneenmemoire-st-p-2022,Revenant de Chine :,Norman Bethune en mémoire /,"St-Pierre, Marc,",,,,2022,,[2023];©2023,,"[Québec, Québec] :",,"Presses de l'Université Laval,","ix, 207 pages :","2763758355, 9782763758350, 9782763758367",1348605894,,,,,,YES,,,,,,,,,,,,,LAC-4285,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6464,revenuschomageetinsertionsocialedesgenerationsdubabyboom19711986-frap-1993,"Revenus, chômage et insertion sociale des générations du baby-boom, 1971-1986 /",,"Frappier, Monique.",,,,1993,1993.,,Québec :,,"Institut québécois de recherche sur la culture,",,139 p.,"2892242177, 9782892242171","28024442, 797052376",,,,,YES,YES,YES,,YES,,,,,,YES,,,,TORONTO-375 LAC-570 CONCORDIA-352 CONCORDIA-422 LAVAL-382 MCGILL-2026,6,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
6465,reverlenouveaumondelimaginairenordamericaindanslalitteraturefrancaiseduxvii--2022,Rêver le Nouveau Monde :,l'imaginaire nord-américain dans la littérature française du XVIIIe siècle /,,,,,2022,,[2022],,[Québec] :,,"Presses de l'Université Laval,",292 pages :,"2763748937, 9782763748931, 9782763748948, 9791037017871",1342787276,,,,,,YES,,,,,YES,,,,,,,,LAC-4261 MONTREAL-2572,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
6466,reviewofmethodsforevaluatingthephysicalconditionofwildungulatesinnorthernen-huot-1988,Review of methods for evaluating the physical condition of wild ungulates in northern environments =,Évaluation de la condition physique des ongulés sauvages dans les régions nordiques /,"Huot, Jean.",,,,1988,©1988.,,"Québec, Canada :",,"Centre d'études nordiques Université Laval,",,"iv, 30, iv, 32 p.","2920197509, 9782920197503",19005157,,,,,,,,,,,,,,,,YES,YES,,UBC-1175 UALBERTA-2749,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
6468,revisiterleconsumerismeauquebecetatdeslieuxdefisetperspectives--2022,Revisiter le consumérisme au Québec :,"état des lieux, défis et perspectives /",,,,,2022,,[2022],,[Québec] :,,"Presses de l'Université Laval,","xvi, 422 pages :","2763754902, 9782763754901, 9782763754918",1303729795,,,,,,YES,,,,,YES,,,,,,,,LAC-4225 MONTREAL-2560,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
6469,revitalisationurbaineetconcertationdequartier--2016,Revitalisation urbaine et concertation de quartier /,,,,,,2016,,[2016];©2016,,Québec :,,"Presses de l'Université Laval,",265 pages :,"276373216X, 9782763732169, 9782763732176",961411111,,,,YES,,YES,YES,,YES,,YES,,,,YES,YES,,,TORONTO-1237 TORONTO-1835 CALGARY-1135 UALBERTA-3558 MCGILL-2027 LAC-3157 LAVAL-3066 MONTREAL-2141,5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
6472,rhetoriquedelantisocialismeessaidhistoirediscursive18301917-ange-2004,Rhétorique de l'anti-socialisme :,"essai d'histoire discursive, 1830-1917 /","Angenot, Marc,",,1941-,,2004,2004.,,[Québec] :,,"Presses de l'Université Laval,",,272 pages,"2763781810, 9782763781815",60592415,,,,,,YES,YES,YES,YES,,YES,YES,YES,,YES,YES,YES,,LAC-1329 UALBERTA-2378 LAVAL-1012 MONTREAL-738 OTTAWA-429 TORONTO-1982 UBC-628 MANITOBA-30 MCGILL-2028 QUEENS-1009,5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
6474,rismasquesettreteauxaspectsdutheatreduxviiiesieclemelangesenhommageadavidat--2008,"Ris, masques et tréteaux :",aspects du théâtre du XVIIIe siècle : mélanges en hommage à David A. Trott /,,,,,2008,c2008.,,"[Québec, QC] :",,"Presses de l'Université Laval,",,"xi, 384 pages","2763786499, 9782763786490","311036567, 312877992",,,,YES,,YES,YES,,YES,YES,YES,YES,YES,,YES,YES,YES,,MEMORIAL-591 TORONTO-960 LAC-2064 UBC-725 CALGARY-563 UALBERTA-2810 LAVAL-1845 MCGILL-2029 MONTREAL-1275 QUEENS-671 OTTAWA-449,11,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
