ID,TITLE_AUTHOR_DATE_COMBINED_NORMALIZED,TITLE,TITLE_REMAINDER,AUTHOR,AUTHOR_QUALIFIER,AUTHOR_DATE,EDITION,BEGIN_PUBLICATION_DATE,PUBDATE_260,PUBDATE_264,PUBPLACE_260,PUBPLACE_264,PUBLISHER_260,PUBLISHER_264,EXTENT,ASSOCIATED_ISBNS,ASSOCIATED_OCLC_NUMBERS,LCCN,ATHABASCA,BROCK,CALGARY,CONCORDIA,LAC,LAVAL,MANITOBA,MCGILL,MEMORIAL,MONTREAL,OTTAWA,QUEENS,REGINA,TORONTO,UALBERTA,UBC,WILFRID_LAURIER,ALL_SCHOOLS,TITLE_MATCH_COUNT,ATHABASCA_RETENTION,BROCK_RETENTION,MEMORIAL_RETENTION,TORONTO_RETENTION,LAC_RETENTION,UBC_RETENTION,CALGARY_RETENTION,UALBERTA_RETENTION,CONCORDIA_RETENTION,LAVAL_RETENTION,MANITOBA_RETENTION,MCGILL_RETENTION,MONTREAL_RETENTION,QUEENS_RETENTION,REGINA_RETENTION,WILFRID_LAURIER_RETENTION,OTTAWA_RETENTION,RETENTIONS_APPLIED
4654,questionnationaleetethnicitelediscoursdeleadersdoriginehaitiennedelaregiond-tard-1993,Question nationale et ethnicité :,le discours de leaders d'origine haïtienne de la région de Montréal /,"Tardif, Francine,",,1955-,,1993,1993.,,"Montréal, Québec :",,"Université du Québec à Montréal, Département de sociologie, Centre de recherche sur les relations interethniques et le racisme,",,111 p.,"2921600129, 9782921600125","236020654, 1131169978",,,,,,,YES,,,,,,,,YES,,,,TORONTO-1419 LAVAL-3664 TORONTO-1421 LAVAL-3665 TORONTO-1422 LAVAL-3663,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
4709,rechercheoperationnelletechniquesdecisionnelles-perr-1973,Recherche operationnelle :,techniques decisionnelles /,"Perreault, Yvon G.,",,1943-,,1973,1973.,,Montréal :,,"Presses de l'Université du Québec,",,"xii, 323 pages","0777000938, 9780777000939","299371617, 1230212",,,,,YES,YES,YES,,,,YES,YES,YES,,,,,,LAC-1094 LAVAL-3708 MONTREAL-895 OTTAWA-594 LAC-1016 LAVAL-3707 QUEENS-218 CONCORDIA-441,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3
4980,simulationdesvibrationsmecaniquesparmatlabsimulinketansys-thom-2005,"Simulation des vibrations mécaniques par Matlab, Simulink et Ansys /",,"Thomas, Marc.",,,,2005,c2005.,,[Montréal] :,,"Université du Québec, École de technologie supérieure,",,"xx, 702 p. :","2921145529, 9782921145527",58545061,,,,,,YES,YES,,YES,,,YES,,,,YES,,,LAC-833 UALBERTA-847 LAVAL-3895 MCGILL-1055 OTTAWA-1200 UALBERTA-1653 LAVAL-3894,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3
5040,spss100pourwindowsguidedautoformation--2001,SPSS 10.0 pour Windows :,guide d'autoformation /,,,,,2001,2001.,,Sainte-Foy :,,"Presses de l'Université du Québec,",,"viii, 81 pages :","2760511170, 9782760511170",46616065,,,,,,YES,,,,,YES,YES,,,,YES,,,LAC-572 UALBERTA-641 MONTREAL-419 LAC-482 UALBERTA-520 MONTREAL-341 LAC-519 OTTAWA-1069,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3
5504,vieassociativeetethnicitelediscoursdeleadersdorigineitaliennedelaregiondemo-ther-1993,Vie associative et ethnicité. Le discours de leaders d'origine italienne de la région de Montréal /,,"Therrien, Marthe",,,,1993,1993.,,"Montréal, Québec :",,"Université du Québec à Montréal, Département de sociologie, Centre de recherche sur les relations interethniques et le racisme,",,94 p.,"2921600021, 9782921600026","77959043, 1131160414",,,,,,,YES,,,,,,,,YES,,,,TORONTO-720 LAVAL-4326 TORONTO-723 LAVAL-4327 TORONTO-722 LAVAL-4325,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5545,voixetimagesdupays--1972,Voix et images du pays.,,,,,,1972,,1972.,,Montréal :,,"Presses de l'Université du Québec,",240 pages,"0777000458, 9780777000458",1326988,,,,,YES,,,,,,YES,,,,,,,YES,MONTREAL-9 WILFRIDLAURIER-44 CONCORDIA-33 CONCORDIA-23 MONTREAL-867,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3
5550,voixetimagesdupaysix--1975,Voix et images du pays IX /,,,,,,1975,1975.,,Montréal :,,"Presses de L'Université,",,293 pages,"0777001225, 9780777001226",3487174,,,,,YES,,,,,,,,,,,,,YES,WILFRIDLAURIER-45 CONCORDIA-48,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
5552,voixetimagesdupaysvi--1973,Voix et images du pays VI /,,,,,,1973,1973.,,Montréal :,,"Presses de l'Université du Québec,",,211 pages,"0777000784, 9780777000786","15786412, 1947186",,,,,YES,,,,,,YES,,,,,,,YES,CONCORDIA-23 MONTREAL-867 CONCORDIA-33 WILFRIDLAURIER-45 MONTREAL-9 WILFRIDLAURIER-44,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3
5554,voixetimagesdupaysviii--1974,Voix et images du pays VIII /,,,,,,1974,1974.,,"Montréal : Presses de l'Université du Québec,",,,,256 p. ; 20 cm.,0777000873,1832688,,,,,YES,,,,,,YES,,,,,,,YES,CONCORDIA-48 MONTREAL-9 WILFRIDLAURIER-44 CONCORDIA-33 WILFRIDLAURIER-45,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3
981,enqueteaupresdesemployeursdespremiersdiplomesetdiplomeesdubaccalaureatenens-giro-2000,Enquête auprès des employeurs des premiers diplômés et diplômées du baccalauréat en enseignement secondaire /,,"Giroux, Lise,",,1960-,,2000,2000.,,[Québec] :,,"Université du Québec,",,"vii, 23, 12 pages",,1131594546,,,,,,,YES,,,,,,,,,,,,LAVAL-806 LAVAL-804,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1398,globalisationdeleconomieetpmecommunicationpresenteeala39econferenceannuelle-juli-1994,Globalisation de l'économie et PME :,"communication présentée à la 39e Conférence annuelle mondiale du Congrès international de la petite entreprise à Strasbourg, 27-29 juin 1994 /","Julien, Pierre-André,",,1939-,,1994,1994.,,Trois-Rivières :,,"Université du Québec à Trois-Rivières, Département d'administration et d'économique, Groupe de recherche en économie et gestion des PME,",,19 pages,,77054781,,,,,,,YES,,,,,,,,,,,,LAVAL-1680 LAVAL-1143,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1641,interrogationdebadaduqparlemodulefuret-dubr-1982,Interrogation de BADADUQ par le module FURET /,,"Du Breuil, Laval.",,,,1982,1982.,,"Sainte-Foy, Québec :",,"Université du Québec, Vice-présidence aux communications,",,42 p. in various pagings :,,53731833,,,,,,,,,,,,,,,YES,,,,TORONTO-452 TORONTO-415,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1752,justintimepurchasingandthepartnershipstrategy-geli-1994,Just-in-time purchasing and the partnership strategy /,,"Gélinas, René,",,1958-,,1994,1994.,,Trois-Rivières :,,"Université du Québec à Trois-Rivières, Département d'administration et d'économique, Groupe de recherche en économie et gestion des PME,",,15 pages,,77263737,,,,,,,YES,,,,,,,,,,,,LAVAL-15 LAVAL-1398,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
