ID,TITLE_AUTHOR_DATE_COMBINED_NORMALIZED,TITLE,TITLE_REMAINDER,AUTHOR,AUTHOR_QUALIFIER,AUTHOR_DATE,EDITION,BEGIN_PUBLICATION_DATE,PUBDATE_260,PUBDATE_264,PUBPLACE_260,PUBPLACE_264,PUBLISHER_260,PUBLISHER_264,EXTENT,ASSOCIATED_ISBNS,ASSOCIATED_OCLC_NUMBERS,LCCN,ATHABASCA,BROCK,CALGARY,CONCORDIA,LAC,LAVAL,MANITOBA,MCGILL,MEMORIAL,MONTREAL,OTTAWA,QUEENS,REGINA,TORONTO,UALBERTA,UBC,WILFRID_LAURIER,ALL_SCHOOLS,TITLE_MATCH_COUNT,ATHABASCA_RETENTION,BROCK_RETENTION,MEMORIAL_RETENTION,TORONTO_RETENTION,LAC_RETENTION,UBC_RETENTION,CALGARY_RETENTION,UALBERTA_RETENTION,CONCORDIA_RETENTION,LAVAL_RETENTION,MANITOBA_RETENTION,MCGILL_RETENTION,MONTREAL_RETENTION,QUEENS_RETENTION,REGINA_RETENTION,WILFRID_LAURIER_RETENTION,OTTAWA_RETENTION,RETENTIONS_APPLIED
778,serviceindustriesandtheknowledgebasedeconomy--2006,Service industries and the knowledge-based economy /,,,,,,2006,2006.,,Calgary :,,"University of Calgary Press,",,"xiii, 615 p. :",1552381498,,,YES,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,TORONTO-437 ATHABASCA-73 BROCK-153 MEMORIAL-29 TORONTO-80 LAC-331 UBC-298 CALGARY-29 UALBERTA-287 CONCORDIA-124 MANITOBA-147 MCGILL-250 MONTREAL-74 QUEENS-71 REGINA-251 OTTAWA-36,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
780,sexualizingpowerinnaturalismtheodoredreiserandfrederickphilipgrove-gamm-1994,Sexualizing power in naturalism :,Theodore Dreiser and Frederick Philip Grove /,"Gammel, Irene,",,1959-,,1994,c1994.,,Calgary :,,"University of Calgary Press,",,"x, 262 pages","0585147264, 1552384470, 1895176395, 9781552384473, 9781895176391",31647803,,,,YES,YES,YES,,YES,YES,YES,,YES,YES,YES,YES,YES,YES,,MEMORIAL-193 TORONTO-65 LAC-133 UBC-282 CALGARY-46 UALBERTA-87 CONCORDIA-52 MANITOBA-196 MCGILL-251 QUEENS-225 REGINA-203 OTTAWA-317,12,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
784,sharonpollockfirstwomanofcanadiantheatre--2015,Sharon Pollock :,first woman of Canadian theatre /,,,,,2015,,2015.,,"Calgary, Alberta :",,"University of Calgary Press,","vii, 328 pages :","1552387895, 1552387917, 1552387925, 9781552387894, 9781552387917, 9781552387924, 9781552387931","908991023, 9781552387894",,,YES,YES,YES,,,YES,YES,YES,,,,,YES,YES,,,CALGARY-292 BROCK-318 MEMORIAL-92 TORONTO-351 CALGARY-218 UALBERTA-407 CONCORDIA-180 MANITOBA-179 MCGILL-253,8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3
785,sharonpollockpapersfirstaccessionaninventoryofthearchiveattheuniversityofca--1989,"The Sharon Pollock papers, first accession :",an inventory of the archive at the University of Calgary Libraries /,,,,,1989,1989.,,Calgary :,,"University of Calgary Press,",,"xlii, 108 pages :",0919813534,19846941,,,,YES,,YES,,,YES,YES,,,,YES,YES,YES,,,MEMORIAL-3 TORONTO-504 REGINA-9 LAC-56 UALBERTA-23 MCGILL-322 CALGARY-67,6,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
788,shipwreckatcapefloratheexpeditionsofbenjaminleighsmithenglandsforgottenarct-cape-2013,Shipwreck at Cape Flora :,"the expeditions of Benjamin Leigh Smith, England's forgotten Arctic explorer /","Capelotti, P. J.","(Peter Joseph),",1960-,,2013,c2013.,,Calgary :,,"University of Calgary Press,",,"xxix, 269 p. :","1552387054, 9781552387054","825161154, 879682242",,,YES,YES,,YES,YES,YES,YES,YES,,,,,YES,YES,,,BROCK-313 MEMORIAL-226 TORONTO-114 LAC-446 CALGARY-10 UALBERTA-390 LAVAL-131 MANITOBA-92 MCGILL-254,9,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
789,shizichinesecharacters-scib-2003,Shizi :,Chinese characters /,"Sciban, Shu-ning,",,1958-,Version 1.0.,2003,©2003.,,[Calgary] :,,"University of Calgary Press,",,1 CD-ROM :,"1552380580, 9781552380581",632259986,,,,,,YES,,,,,,,,,,,,,LAC-415,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
790,shrinesinafricahistorypolitics&society--2009,Shrines in Africa :,"history, politics & society /",,,,,2009,c2009.,,"Calgary, Alta. :;Lancaster :",,"University of Calgary Press ;;Gazelle [distributor],",,"xvii, 210 p. :","155238246X, 9781552382462",277067365,,,YES,YES,YES,YES,,,YES,YES,,YES,YES,,YES,YES,YES,,TORONTO-648 BROCK-73 MEMORIAL-199 TORONTO-645 LAC-392 UBC-304 CALGARY-548 UALBERTA-343 CONCORDIA-150 MCGILL-255 QUEENS-284 OTTAWA-171,12,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
792,sightsofresistanceapproachestocanadianvisualculture-belt-2001,Sights of resistance :,approaches to Canadian visual culture /,"Belton, Robert J.","(Robert James),",1953-,,2001,c2001.,,Calgary :,,"University of Calgary Press,",,"vii, 398 p. :","1552380114, 1552830114, 9781552380116","45414291, 1552380114, 469859316",,YES,YES,YES,,YES,YES,YES,YES,YES,,YES,,YES,YES,YES,YES,YES,ATHABASCA-121 BROCK-131 MEMORIAL-153 TORONTO-323 LAC-208 UBC-286 CALGARY-157 UALBERTA-182 LAVAL-132 MANITOBA-124 MCGILL-256 REGINA-33 WILFRIDLAURIER-40 OTTAWA-125 CALGARY-578,14,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
794,signsofwatercommunityperspectivesonwaterresponsibilityandhope--2022,Signs of water :,"community perspectives on water, responsibility, and hope /",,,,,2022,,[2022];©2022,,"Calgary, Alberta :",,"University of Calgary Press,","xv, 421 pages :","1773852345, 9781773852348",1258220051,,,,,,YES,,,,,,,,,,,,,LAC-586,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
795,sitarmusicincalcuttaanethnomusicologicalstudy-hami-1989,Sitar music in Calcutta :,an ethnomusicological study /,"Hamilton, James Sadler,",,1952-,,1989,c1989.,,Calgary :,,"University of Calgary Press,",,"xlix, 310 pages :","058507108X, 0919813682, 9780919813687","25552945, 976944292, 1131250364",,,,YES,,YES,YES,YES,,YES,YES,,YES,,YES,YES,YES,,MEMORIAL-196 TORONTO-33 LAC-486 UBC-276 CALGARY-119 UALBERTA-26 LAVAL-133 MANITOBA-1 QUEENS-15 MONTREAL-99,9,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
