ID,TITLE_AUTHOR_DATE_COMBINED_NORMALIZED,TITLE,TITLE_REMAINDER,AUTHOR,AUTHOR_QUALIFIER,AUTHOR_DATE,EDITION,BEGIN_PUBLICATION_DATE,PUBDATE_260,PUBDATE_264,PUBPLACE_260,PUBPLACE_264,PUBLISHER_260,PUBLISHER_264,EXTENT,ASSOCIATED_ISBNS,ASSOCIATED_OCLC_NUMBERS,LCCN,ATHABASCA,BROCK,CALGARY,CONCORDIA,LAC,LAVAL,MANITOBA,MCGILL,MEMORIAL,MONTREAL,OTTAWA,QUEENS,REGINA,TORONTO,UALBERTA,UBC,WILFRID_LAURIER,ALL_SCHOOLS,TITLE_MATCH_COUNT,ATHABASCA_RETENTION,BROCK_RETENTION,MEMORIAL_RETENTION,TORONTO_RETENTION,LAC_RETENTION,UBC_RETENTION,CALGARY_RETENTION,UALBERTA_RETENTION,CONCORDIA_RETENTION,LAVAL_RETENTION,MANITOBA_RETENTION,MCGILL_RETENTION,MONTREAL_RETENTION,QUEENS_RETENTION,REGINA_RETENTION,WILFRID_LAURIER_RETENTION,OTTAWA_RETENTION,RETENTIONS_APPLIED
6769,politicsinhighlatitudesthesvalbardarchipelago-oest-1978,Politics in high latitudes : the Svalbard archipelago.,,"Oestreng, Willy,",,1941-,,1978,,1978.,,Montreal :,,"McGill-Queen's University Press,","ix, 134 pages :","0773503129, 9780773503120","4059225, 937494046",78395736,,YES,YES,,YES,YES,YES,YES,,,,YES,,,YES,YES,YES,BROCK-103 QUEENS-639 WILFRIDLAURIER-1103 LAC-256 UBC-905 CALGARY-430 UALBERTA-68 MANITOBA-1262 LAVAL-1903 MCGILL-2682,10,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3
6772,politicsofcanadianforeignpolicy-noss-2015,The politics of Canadian foreign policy /,,"Nossal, Kim Richard,",,,Fourth edition.,2015,,2015.;©2015,,Montréal ;;Kingston ;;London ;;Ithaca :,,"School of Policy Studies, Queen's University :;McGill-Queen's University Press,","xxvi, 396 pages","1553394437, 1553394445, 1553394453, 9781553394433, 9781553394440, 9781553394457","920015732, 945110280",,,,,,YES,YES,,YES,,YES,,,,,YES,,,LAC-3180 UALBERTA-4504 LAVAL-2787 MCGILL-3839 MONTREAL-2185,5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3
6773,politicsofcodificationthelowercanadiancivilcodeof1866-youn-1994,The politics of codification :,the lower canadian civil code of 1866 /,"Young, Brian J.,",,1940-,,1994,1994.,,"Montréal ;;Kingston, Ont. :",,"co-published by the Osgoode Society for Canadian Legal History and McGill-Queen's University Press,",,264 p. :,"0773512357, 9780773512351","32017735, 299459804",,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,YES,YES,YES,,BROCK-2101 MEMORIAL-1 TORONTO-2644 LAC-1011 UBC-1035 CALGARY-51 UALBERTA-467 CONCORDIA-533 LAVAL-2788 MANITOBA-1298 MCGILL-3840 MONTREAL-368 QUEENS-661 OTTAWA-1858,14,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
6774,politicsofcollegialityretrenchmentstrategiesincanadianuniversities-hard-1996,The politics of collegiality :,retrenchment strategies in Canadian universities /,"Hardy, Cynthia,",,1956-,,1996,c1996.,,"Montreal ;;Kingston, Ont. :",,"McGill-Queen's University Press,",,"x, 232 p.","0773513620, 9780773513624","34830553, 36315416, 300931953",,,YES,YES,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,BROCK-1912 MEMORIAL-210 TORONTO-208 LAC-1166 UBC-1064 CALGARY-1764 UALBERTA-575 LAVAL-2789 MANITOBA-929 MCGILL-3841 MONTREAL-691 QUEENS-1461 REGINA-343 OTTAWA-373,14,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
6776,politicsofconflicttransubstantiatoryviolenceiniraq-ingb-2015,The politics of conflict :,transubstantiatory violence in Iraq /,"Ingber, Monica,",,1979-,,2015,,[2015];©2015.,,Montreal & Kingston :,,"McGill-Queen's University Press,","x, 232 pages","0773543597, 0773543600, 9780773543591, 9780773543607","864505176, 915274681",,,YES,YES,YES,YES,YES,,YES,,,YES,,YES,YES,YES,,,TORONTO-1762 BROCK-1683 TORONTO-2609 LAC-2990 CALGARY-538 UALBERTA-2287 CONCORDIA-1587 LAVAL-2790 MCGILL-3842 REGINA-113 OTTAWA-1439,10,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
6777,politicsofdevelopmentforestsmines&hydroelectricpowerinontario18491941-nell-2005,The politics of development :,"forests, mines & hydro-electric power in Ontario, 1849-1941 /","Nelles, H. V.",,,2nd ed.,2005,c2005.,,Montreal :,,"McGill-Queen's University Press,",,"xxi, 514 pages, 16 unnumbered pages of plates :","0773527583, 9780773527584",59338812,,,,YES,,YES,,,,YES,,,YES,,YES,,,,MEMORIAL-1143 TORONTO-2528 LAC-1994 CALGARY-1134 QUEENS-1434,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3
6778,politicsofdiscontent--1967,Politics of discontent.,,,,,,1967,[©1967],,[Toronto] :,,"University of Toronto Press,",,102 pages.,,,,,,,,,,,,,,,,,,,YES,,UBC-1989,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6779,politicsoffiscalfederalismneoliberalismversussocialdemocracyinmultilevelgov-harm-2019,The politics of fiscal federalism :,neoliberalism versus social democracy in multilevel governance /,"Harmes, Adam",,,,2019,,[2019];©2019,,Montreal :,,"McGill-Queen's University Press,","xii, 312 pages ; 23 cm","0773556745, 0773556753, 9780773556744, 9780773556751, 9780773557895, 9780773557901","1065733180, 1107847863",,,YES,YES,YES,YES,,,,YES,YES,,,,YES,,,,BROCK-1695 MEMORIAL-197 TORONTO-3310 LAC-3941 CALGARY-2500 CONCORDIA-1986 MONTREAL-2400,7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3
6780,politicsoflanguage-savo-1991,The politics of language /,,"Savoie, Donald J.,",,1947-,,1991,c1991.,,"Kingston, ON :",,"Institute of Intergovernmental Relations, Queen's University,",,23 p.,"0889115869, 9780889115866","28424924, 300928862",,,,,,,YES,,,,YES,,,,,YES,,,UALBERTA-3274 LAVAL-2791 MONTREAL-665,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3
6781,politicsofmotherhoodchildandmaternalwelfareinengland19001939-lewi-1980,The politics of motherhood :,"child and maternal welfare in England, 1900-1939 /","Lewis, Jane",(Jane E.),,,1980,©1980.,,London :;Montreal :,,"Croom Helm ;;McGill-Queen's University Press,",,235 pages,"070990259X, 0773505210, 9780709902591, 9780773505216","7139559, 492898700",81116838,,,YES,YES,YES,YES,,YES,,YES,,,YES,,YES,,,LAC-328 CALGARY-659 UALBERTA-3096 CONCORDIA-189 LAVAL-2792 MCGILL-3843 MONTREAL-1288 REGINA-622,8,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3
6782,politicsofpopularculturenegotiatingpoweridentityandplace--2015,The politics of popular culture :,"negotiating power, identity, and place /",,,,,2015,,[2015],,Montreal ;;Kingston :,,"McGill-Queen's University Press,","vi, 200 pages","0773544704, 0773544712, 0773596852, 9780773544703, 9780773544710, 9780773596856, 9780773596863","879528739, 935242684",,,YES,YES,YES,YES,YES,,,YES,YES,YES,,,YES,YES,,,BROCK-481 MEMORIAL-1739 TORONTO-2054 LAC-3039 CALGARY-1840 UALBERTA-2308 CONCORDIA-1616 LAVAL-2793 MONTREAL-2158 OTTAWA-1235,10,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
